Ensembl	pval	protein
ENSP00000377520	0.00147266138961055	9606.ENSP00000377520
ENSP00000363680	0.00147976579720902	9606.ENSP00000363680
ENSP00000345344	0.00150054353219285	9606.ENSP00000345344
ENSP00000354213	0.001508800899661	9606.ENSP00000354213
ENSP00000288912	0.0015170921400249	9606.ENSP00000288912
ENSP00000348828	0.00153713577634997	9606.ENSP00000348828
ENSP00000323847	0.00159579775814573	9606.ENSP00000323847
ENSP00000254508	0.00160096330717247	9606.ENSP00000254508
ENSP00000352268	0.00163297584445234	9606.ENSP00000352268
ENSP00000365529	0.00166253959821014	9606.ENSP00000365529
ENSP00000414657	0.00174182513701269	9606.ENSP00000414657
ENSP00000299308	0.00178642056611674	9606.ENSP00000299308
ENSP00000452414	0.00178958330961712	9606.ENSP00000452414
ENSP00000264867	0.00179568888961113	9606.ENSP00000264867
ENSP00000348912	0.00181818416279801	9606.ENSP00000348912
ENSP00000320171	0.00182355056726895	9606.ENSP00000320171
ENSP00000301318	0.00183851472096755	9606.ENSP00000301318
ENSP00000280684	0.00190611544374252	9606.ENSP00000280684
ENSP00000357113	0.00198631474836335	9606.ENSP00000357113
ENSP00000225972	0.00204512176733334	9606.ENSP00000225972
ENSP00000384881	0.00208914534094267	9606.ENSP00000384881
ENSP00000295522	0.00209345985240482	9606.ENSP00000295522
ENSP00000299565	0.002093940211275	9606.ENSP00000299565
ENSP00000261292	0.0021067913373352	9606.ENSP00000261292
ENSP00000395733	0.00211237788128712	9606.ENSP00000395733
ENSP00000381911	0.00211980566900184	9606.ENSP00000381911
ENSP00000361405	0.00212631073868576	9606.ENSP00000361405
ENSP00000264246	0.00219486867482433	9606.ENSP00000264246
ENSP00000292303	0.00219499900206462	9606.ENSP00000292303
ENSP00000381097	0.00222609595053102	9606.ENSP00000381097
ENSP00000240617	0.00223378276864924	9606.ENSP00000240617
ENSP00000218548	0.00224743056255667	9606.ENSP00000218548
ENSP00000357764	0.00227900927180437	9606.ENSP00000357764
ENSP00000386884	0.00237736804316536	9606.ENSP00000386884
ENSP00000369081	0.0023966600298834	9606.ENSP00000369081
ENSP00000373370	0.0024634182415194	9606.ENSP00000373370
ENSP00000246657	0.00248683593226247	9606.ENSP00000246657
ENSP00000408792	0.00258835089192791	9606.ENSP00000408792
ENSP00000384363	0.00270892729761246	9606.ENSP00000384363
ENSP00000340691	0.00274762268345664	9606.ENSP00000340691
ENSP00000362179	0.0028445959328224	9606.ENSP00000362179
ENSP00000319231	0.00285592502132483	9606.ENSP00000319231
ENSP00000364032	0.00285617004472784	9606.ENSP00000364032
ENSP00000352167	0.00287225542874455	9606.ENSP00000352167
ENSP00000360054	0.00288556858888962	9606.ENSP00000360054
ENSP00000468354	0.00293094352074698	9606.ENSP00000468354
ENSP00000310928	0.00320196880389857	9606.ENSP00000310928
ENSP00000302621	0.00321367681605759	9606.ENSP00000302621
ENSP00000356329	0.0032190128578779	9606.ENSP00000356329
ENSP00000446902	0.00324863928894762	9606.ENSP00000446902
ENSP00000361842	0.00326984335122747	9606.ENSP00000361842
ENSP00000215530	0.00328753806721673	9606.ENSP00000215530
ENSP00000267803	0.00332405561577294	9606.ENSP00000267803
ENSP00000331044	0.00334324947843631	9606.ENSP00000331044
ENSP00000378464	0.00335730673990139	9606.ENSP00000378464
ENSP00000234816	0.00337427051296845	9606.ENSP00000234816
ENSP00000278840	0.00338169159543861	9606.ENSP00000278840
ENSP00000365596	0.00343446130407471	9606.ENSP00000365596
ENSP00000357810	0.00345726796943449	9606.ENSP00000357810
ENSP00000271638	0.00347789873435711	9606.ENSP00000271638
ENSP00000291568	0.00349310693161155	9606.ENSP00000291568
ENSP00000321962	0.003510021219045	9606.ENSP00000321962
ENSP00000301691	0.0035824155045232	9606.ENSP00000301691
ENSP00000358698	0.00362894688401008	9606.ENSP00000358698
ENSP00000498596	0.00366040562925975	9606.ENSP00000498596
ENSP00000284136	0.00368780233601075	9606.ENSP00000284136
ENSP00000303634	0.00376462468147429	9606.ENSP00000303634
ENSP00000371985	0.00381473952885859	9606.ENSP00000371985
ENSP00000255499	0.0038759879817032	9606.ENSP00000255499
ENSP00000428924	0.0040399854639472	9606.ENSP00000428924
ENSP00000219162	0.00412832016306099	9606.ENSP00000219162
ENSP00000225831	0.00417180571751169	9606.ENSP00000225831
ENSP00000304642	0.00423252205507001	9606.ENSP00000304642
ENSP00000395474	0.00424688581701504	9606.ENSP00000395474
ENSP00000301420	0.00426302283431181	9606.ENSP00000301420
ENSP00000448536	0.00433133171824715	9606.ENSP00000448536
ENSP00000380310	0.00441659743363472	9606.ENSP00000380310
ENSP00000217026	0.00442287812038821	9606.ENSP00000217026
ENSP00000399745	0.00443230114375315	9606.ENSP00000399745
ENSP00000198801	0.00450562301124457	9606.ENSP00000198801
ENSP00000438024	0.00457227021864392	9606.ENSP00000438024
ENSP00000361027	0.0045799620522275104	9606.ENSP00000361027
ENSP00000481854	0.00460321738886127	9606.ENSP00000481854
ENSP00000438264	0.00460434957808781	9606.ENSP00000438264
ENSP00000362616	0.00463522838837433	9606.ENSP00000362616
ENSP00000479617	0.00465064707928125	9606.ENSP00000479617
ENSP00000228938	0.00468161038300381	9606.ENSP00000228938
ENSP00000229134	0.00478687595464925	9606.ENSP00000229134
ENSP00000377995	0.00485054529314737	9606.ENSP00000377995
ENSP00000242465	0.00485867579383027	9606.ENSP00000242465
ENSP00000354109	0.00491602973692708	9606.ENSP00000354109
ENSP00000484390	0.00493083136490527	9606.ENSP00000484390
ENSP00000266085	0.0049535434578709	9606.ENSP00000266085
ENSP00000263468	0.00500387765572772	9606.ENSP00000263468
ENSP00000332592	0.00506078610640635	9606.ENSP00000332592
ENSP00000421172	0.00513505443988889	9606.ENSP00000421172
ENSP00000493121	0.00515993485797363	9606.ENSP00000493121
ENSP00000262752	0.00519736183448082	9606.ENSP00000262752
ENSP00000302625	0.00536151156691823	9606.ENSP00000302625
ENSP00000356310	0.00550575159937473	9606.ENSP00000356310
ENSP00000343838	0.00555758372857909	9606.ENSP00000343838
ENSP00000241125	0.00559094311720274	9606.ENSP00000241125
ENSP00000450962	0.00564862994522724	9606.ENSP00000450962
ENSP00000470801	0.00569134610960692	9606.ENSP00000470801
ENSP00000470555	0.00573172670697778	9606.ENSP00000470555
ENSP00000361959	0.00574330280946487	9606.ENSP00000361959
ENSP00000348982	0.0057488352056906	9606.ENSP00000348982
ENSP00000300283	0.00582726148334337	9606.ENSP00000300283
ENSP00000339115	0.00584645742328053	9606.ENSP00000339115
ENSP00000356429	0.00590891390112486	9606.ENSP00000356429
ENSP00000384964	0.00596857693206519	9606.ENSP00000384964
ENSP00000499459	0.00598812242620279	9606.ENSP00000499459
ENSP00000464006	0.0060754427702864	9606.ENSP00000464006
ENSP00000418194	0.00611738570433215	9606.ENSP00000418194
ENSP00000331544	0.0061925259009489	9606.ENSP00000331544
ENSP00000439435	0.00623989262470776	9606.ENSP00000439435
ENSP00000311746	0.00641526907875519	9606.ENSP00000311746
ENSP00000381758	0.00656810319362259	9606.ENSP00000381758
ENSP00000322229	0.00678071322043742	9606.ENSP00000322229
ENSP00000358677	0.0068767424865047	9606.ENSP00000358677
ENSP00000396722	0.00707219510532621	9606.ENSP00000396722
ENSP00000362160	0.00708341401019145	9606.ENSP00000362160
ENSP00000364430	0.00711615645722075	9606.ENSP00000364430
ENSP00000370115	0.00717788419269335	9606.ENSP00000370115
ENSP00000295190	0.00720993972724385	9606.ENSP00000295190
ENSP00000363345	0.00726197063838047	9606.ENSP00000363345
ENSP00000244537	0.00731515119140737	9606.ENSP00000244537
ENSP00000342007	0.00735258619673854	9606.ENSP00000342007
ENSP00000412482	0.00735877999062522	9606.ENSP00000412482
ENSP00000324419	0.00738913656742389	9606.ENSP00000324419
ENSP00000369453	0.00740558570199816	9606.ENSP00000369453
ENSP00000357905	0.00746095685136363	9606.ENSP00000357905
ENSP00000400224	0.00753303821738704	9606.ENSP00000400224
ENSP00000359022	0.00753789277647363	9606.ENSP00000359022
ENSP00000402257	0.00765204986269251	9606.ENSP00000402257
ENSP00000435380	0.00769121356894084	9606.ENSP00000435380
ENSP00000321108	0.00775399302158196	9606.ENSP00000321108
ENSP00000315564	0.00781063306447574	9606.ENSP00000315564
ENSP00000310305	0.00784229228965375	9606.ENSP00000310305
ENSP00000216180	0.00784525681407236	9606.ENSP00000216180
ENSP00000379226	0.00795746627741213	9606.ENSP00000379226
ENSP00000345395	0.0079761820383994	9606.ENSP00000345395
ENSP00000333896	0.00804502180754492	9606.ENSP00000333896
ENSP00000360540	0.00807826730618593	9606.ENSP00000360540
ENSP00000354901	0.00809043259438677	9606.ENSP00000354901
ENSP00000265022	0.00809446230417097	9606.ENSP00000265022
ENSP00000401477	0.00809791417327867	9606.ENSP00000401477
ENSP00000309270	0.00810096897499846	9606.ENSP00000309270
ENSP00000337103	0.00810516311956998	9606.ENSP00000337103
ENSP00000254090	0.00817795329229837	9606.ENSP00000254090
ENSP00000495507	0.00817862352528566	9606.ENSP00000495507
ENSP00000418719	0.00818932989677428	9606.ENSP00000418719
ENSP00000280190	0.00837888840107991	9606.ENSP00000280190
ENSP00000443475	0.00839366774098015	9606.ENSP00000443475
ENSP00000255380	0.00853339562409067	9606.ENSP00000255380
ENSP00000417185	0.00859947172892901	9606.ENSP00000417185
ENSP00000365016	0.00870701338080511	9606.ENSP00000365016
ENSP00000265643	0.00888280531911087	9606.ENSP00000265643
ENSP00000384264	0.00898227945936706	9606.ENSP00000384264
ENSP00000384770	0.00900587162854865	9606.ENSP00000384770
ENSP00000328036	0.00903584415122121	9606.ENSP00000328036
ENSP00000327557	0.00906006092389973	9606.ENSP00000327557
ENSP00000422188	0.00908373512653806	9606.ENSP00000422188
ENSP00000360858	0.00913370642197394	9606.ENSP00000360858
ENSP00000324890	0.00917072461389877	9606.ENSP00000324890
ENSP00000497102	0.00923515227989579	9606.ENSP00000497102
ENSP00000270570	0.00925724622167439	9606.ENSP00000270570
ENSP00000327509	0.00940334169741322	9606.ENSP00000327509
ENSP00000240364	0.00947504335855374	9606.ENSP00000240364
ENSP00000496114	0.00968090605012052	9606.ENSP00000496114
ENSP00000254691	0.00970484427780261	9606.ENSP00000254691
ENSP00000349022	0.00978942189859643	9606.ENSP00000349022
ENSP00000409346	0.0098732734373195	9606.ENSP00000409346
ENSP00000261374	0.00997709972676562	9606.ENSP00000261374
ENSP00000450527	0.0101941516433843	9606.ENSP00000450527
ENSP00000396045	0.0102977407778368	9606.ENSP00000396045
ENSP00000340594	0.0103485988079937	9606.ENSP00000340594
ENSP00000264234	0.0103735976241227	9606.ENSP00000264234
ENSP00000307254	0.0105778573599687	9606.ENSP00000307254
ENSP00000479884	0.0106288070750281	9606.ENSP00000479884
ENSP00000490412	0.0108646107620516	9606.ENSP00000490412
ENSP00000222553	0.0109090497744696	9606.ENSP00000222553
ENSP00000014914	0.0110407800101453	9606.ENSP00000014914
ENSP00000296140	0.0110550235981317	9606.ENSP00000296140
ENSP00000037502	0.011209783179037	9606.ENSP00000037502
ENSP00000286744	0.0113013947049232	9606.ENSP00000286744
ENSP00000373808	0.0114114493555705	9606.ENSP00000373808
ENSP00000342576	0.0116257532141734	9606.ENSP00000342576
ENSP00000497236	0.0116530522872951	9606.ENSP00000497236
ENSP00000361458	0.0117300357302428	9606.ENSP00000361458
ENSP00000448310	0.0117405862385583	9606.ENSP00000448310
ENSP00000257566	0.011752633173524	9606.ENSP00000257566
ENSP00000431445	0.0118906400797503	9606.ENSP00000431445
ENSP00000359013	0.0119822396587531	9606.ENSP00000359013
ENSP00000348316	0.0121564101145357	9606.ENSP00000348316
ENSP00000450540	0.0122152057357164	9606.ENSP00000450540
ENSP00000296435	0.0122276321995937	9606.ENSP00000296435
ENSP00000382334	0.0123339344809813	9606.ENSP00000382334
ENSP00000276431	0.0123846516602036	9606.ENSP00000276431
ENSP00000356792	0.0123868382511621	9606.ENSP00000356792
ENSP00000413479	0.0124134131307839	9606.ENSP00000413479
ENSP00000256458	0.0124996884067037	9606.ENSP00000256458
ENSP00000351314	0.0127425251012567	9606.ENSP00000351314
ENSP00000472474	0.0129432471550398	9606.ENSP00000472474
ENSP00000296252	0.013067550663371	9606.ENSP00000296252
ENSP00000467271	0.0131585550529907	9606.ENSP00000467271
ENSP00000482657	0.0132718590038528	9606.ENSP00000482657
ENSP00000501139	0.0133266629237004	9606.ENSP00000501139
ENSP00000252486	0.0133668001902892	9606.ENSP00000252486
ENSP00000449535	0.0134530489771636	9606.ENSP00000449535
ENSP00000256593	0.0135724706784548	9606.ENSP00000256593
ENSP00000323913	0.0135973800414559	9606.ENSP00000323913
ENSP00000261267	0.0136442453800822	9606.ENSP00000261267
ENSP00000369979	0.0137888791471863	9606.ENSP00000369979
ENSP00000328347	0.0138203445761431	9606.ENSP00000328347
ENSP00000325120	0.0138633745533492	9606.ENSP00000325120
ENSP00000378577	0.0139348781910776	9606.ENSP00000378577
ENSP00000374045	0.0139911392584729	9606.ENSP00000374045
ENSP00000311184	0.0140455439181145	9606.ENSP00000311184
ENSP00000364711	0.0141621150620901	9606.ENSP00000364711
ENSP00000254868	0.014175390562046	9606.ENSP00000254868
ENSP00000310036	0.0143437726717161	9606.ENSP00000310036
ENSP00000344544	0.0144385398380414	9606.ENSP00000344544
ENSP00000219022	0.0144517159316264	9606.ENSP00000219022
ENSP00000349359	0.0145996968065645	9606.ENSP00000349359
ENSP00000355589	0.0146289171088802	9606.ENSP00000355589
ENSP00000285381	0.0146847864733944	9606.ENSP00000285381
ENSP00000340514	0.0146892258948466	9606.ENSP00000340514
ENSP00000496577	0.0147007797170785	9606.ENSP00000496577
ENSP00000358515	0.0148065851533967	9606.ENSP00000358515
ENSP00000285116	0.0149122698329059	9606.ENSP00000285116
ENSP00000300035	0.0149339996454953	9606.ENSP00000300035
ENSP00000356104	0.0149563987285916	9606.ENSP00000356104
ENSP00000216241	0.01498739538743209	9606.ENSP00000216241
ENSP00000364919	0.0150083488324749	9606.ENSP00000364919
ENSP00000296871	0.0150231048082983	9606.ENSP00000296871
ENSP00000309515	0.0150333728098921	9606.ENSP00000309515
ENSP00000275230	0.0150549219862818	9606.ENSP00000275230
ENSP00000315602	0.0152303050568797	9606.ENSP00000315602
ENSP00000379891	0.015672201237329	9606.ENSP00000379891
ENSP00000433560	0.0158518196530428	9606.ENSP00000433560
ENSP00000343118	0.0159259245938623	9606.ENSP00000343118
ENSP00000342143	0.016014625272782	9606.ENSP00000342143
ENSP00000351209	0.016143738170743	9606.ENSP00000351209
ENSP00000373783	0.016288434391835	9606.ENSP00000373783
ENSP00000285199	0.0163775649838927	9606.ENSP00000285199
ENSP00000290472	0.0164863114231265	9606.ENSP00000290472
ENSP00000374268	0.0165297458766451	9606.ENSP00000374268
ENSP00000259456	0.01688197001283	9606.ENSP00000259456
ENSP00000303373	0.0169700974629932	9606.ENSP00000303373
ENSP00000296161	0.0170082962805303	9606.ENSP00000296161
ENSP00000276282	0.0170098163491998	9606.ENSP00000276282
ENSP00000364976	0.017086753519446	9606.ENSP00000364976
ENSP00000301258	0.0171445062108043	9606.ENSP00000301258
ENSP00000318650	0.0171629345842029	9606.ENSP00000318650
ENSP00000360626	0.0172462514299829	9606.ENSP00000360626
ENSP00000321874	0.0172940435007872	9606.ENSP00000321874
ENSP00000331944	0.0173064305988144	9606.ENSP00000331944
ENSP00000263080	0.0174942145950401	9606.ENSP00000263080
ENSP00000312027	0.0175381827743561	9606.ENSP00000312027
ENSP00000263549	0.0175609819188662	9606.ENSP00000263549
ENSP00000221452	0.0177238137303623	9606.ENSP00000221452
ENSP00000362613	0.0179274930668556	9606.ENSP00000362613
ENSP00000179259	0.0181099670544733	9606.ENSP00000179259
ENSP00000278947	0.0181509795623271	9606.ENSP00000278947
ENSP00000256649	0.0182750954146504	9606.ENSP00000256649
ENSP00000251645	0.0184347015675033	9606.ENSP00000251645
ENSP00000346130	0.0186276375154114	9606.ENSP00000346130
ENSP00000359991	0.0187127914731139	9606.ENSP00000359991
ENSP00000292377	0.0188785909463926	9606.ENSP00000292377
ENSP00000383402	0.0189299536731506	9606.ENSP00000383402
ENSP00000253255	0.0189465756945533	9606.ENSP00000253255
ENSP00000220809	0.0191413585082041	9606.ENSP00000220809
ENSP00000362479	0.0192273262518736	9606.ENSP00000362479
ENSP00000478290	0.0193024597708976	9606.ENSP00000478290
ENSP00000480966	0.0193574835836192	9606.ENSP00000480966
ENSP00000374135	0.0195102894243942	9606.ENSP00000374135
ENSP00000283243	0.0197526565458083	9606.ENSP00000283243
ENSP00000464121	0.0197529185044753	9606.ENSP00000464121
ENSP00000297350	0.0198635700984981	9606.ENSP00000297350
ENSP00000388631	0.0200518921525232	9606.ENSP00000388631
ENSP00000340864	0.0200658677214082	9606.ENSP00000340864
ENSP00000499593	0.0201639456767489	9606.ENSP00000499593
ENSP00000371710	0.0201765666607904	9606.ENSP00000371710
ENSP00000283871	0.0202295673032983	9606.ENSP00000283871
ENSP00000361383	0.0204694994475759	9606.ENSP00000361383
ENSP00000354910	0.0204833662217982	9606.ENSP00000354910
ENSP00000416066	0.0205403341159943	9606.ENSP00000416066
ENSP00000349400	0.0205481702670485	9606.ENSP00000349400
ENSP00000302530	0.0208650462515524	9606.ENSP00000302530
ENSP00000233969	0.0208829559111348	9606.ENSP00000233969
ENSP00000254816	0.020886651703518	9606.ENSP00000254816
ENSP00000472467	0.0210539535194438	9606.ENSP00000472467
ENSP00000344758	0.0213107641857607	9606.ENSP00000344758
ENSP00000440509	0.0213277041622033	9606.ENSP00000440509
ENSP00000377007	0.0216103803317307	9606.ENSP00000377007
ENSP00000454071	0.0216998170991308	9606.ENSP00000454071
ENSP00000264360	0.0217460459362786	9606.ENSP00000264360
ENSP00000282146	0.0217977784615011	9606.ENSP00000282146
ENSP00000457180	0.0218247262382101	9606.ENSP00000457180
ENSP00000370517	0.0219557581451643	9606.ENSP00000370517
ENSP00000362748	0.0220870355054892	9606.ENSP00000362748
ENSP00000241261	0.0221999415381009	9606.ENSP00000241261
ENSP00000359663	0.0226264750214956	9606.ENSP00000359663
ENSP00000265379	0.0227880095811726	9606.ENSP00000265379
ENSP00000256737	0.0229574021201266	9606.ENSP00000256737
ENSP00000266088	0.0238637101710972	9606.ENSP00000266088
ENSP00000373433	0.0239133447255754	9606.ENSP00000373433
ENSP00000233826	0.0240069201846285	9606.ENSP00000233826
ENSP00000296370	0.0240546105567822	9606.ENSP00000296370
ENSP00000360076	0.024198984642761	9606.ENSP00000360076
ENSP00000301633	0.0244403677978122	9606.ENSP00000301633
ENSP00000220616	0.0247241189988632	9606.ENSP00000220616
ENSP00000335062	0.0248236020675951	9606.ENSP00000335062
ENSP00000477908	0.0248456911151216	9606.ENSP00000477908
ENSP00000341821	0.0249848908076935	9606.ENSP00000341821
ENSP00000428976	0.0250008461781988	9606.ENSP00000428976
ENSP00000386942	0.0251402368545721	9606.ENSP00000386942
ENSP00000369927	0.0252472963703588	9606.ENSP00000369927
ENSP00000389241	0.0252793882796736	9606.ENSP00000389241
ENSP00000292301	0.0252913485369259	9606.ENSP00000292301
ENSP00000349893	0.0252941165200242	9606.ENSP00000349893
ENSP00000466937	0.0255398489153329	9606.ENSP00000466937
ENSP00000274361	0.0258212472800712	9606.ENSP00000274361
ENSP00000330391	0.0258292162021154	9606.ENSP00000330391
ENSP00000439937	0.025921160767419	9606.ENSP00000439937
ENSP00000389631	0.0259714826567037	9606.ENSP00000389631
ENSP00000303208	0.0264233793953859	9606.ENSP00000303208
ENSP00000332659	0.0266736044739913	9606.ENSP00000332659
ENSP00000461862	0.026715552701534	9606.ENSP00000461862
ENSP00000334644	0.0267168097420038	9606.ENSP00000334644
ENSP00000223795	0.0269589453593058	9606.ENSP00000223795
ENSP00000238044	0.0270064703851003	9606.ENSP00000238044
ENSP00000360876	0.0270330143778772	9606.ENSP00000360876
ENSP00000262418	0.0270454984060414	9606.ENSP00000262418
ENSP00000296506	0.027124958657513	9606.ENSP00000296506
ENSP00000356529	0.0273054552140564	9606.ENSP00000356529
ENSP00000436714	0.0274580462303892	9606.ENSP00000436714
ENSP00000321963	0.0277232225545653	9606.ENSP00000321963
ENSP00000479870	0.0278248123327274	9606.ENSP00000479870
ENSP00000409007	0.0280549175432358	9606.ENSP00000409007
ENSP00000358301	0.0281758221289931	9606.ENSP00000358301
ENSP00000487709	0.0282147840207955	9606.ENSP00000487709
ENSP00000363081	0.0283766207523277	9606.ENSP00000363081
ENSP00000368104	0.0284260068261134	9606.ENSP00000368104
ENSP00000263985	0.0285828134413954	9606.ENSP00000263985
ENSP00000355877	0.0288754934124518	9606.ENSP00000355877
ENSP00000422185	0.0288947452973239	9606.ENSP00000422185
ENSP00000360436	0.0289306918611959	9606.ENSP00000360436
ENSP00000259845	0.0292173257235099	9606.ENSP00000259845
ENSP00000358437	0.029234891174185	9606.ENSP00000358437
ENSP00000282499	0.0299323826839711	9606.ENSP00000282499
ENSP00000287202	0.0300131230269494	9606.ENSP00000287202
ENSP00000234313	0.0305849161416226	9606.ENSP00000234313
ENSP00000464162	0.030604053539817	9606.ENSP00000464162
