ids	values
9606.ENSP00000366542	0.007880345
9606.ENSP00000418748	0.007928602
9606.ENSP00000400333	0.007930681
9606.ENSP00000395340	0.008026459
9606.ENSP00000312834	0.0080423
9606.ENSP00000300659	0.008057058
9606.ENSP00000404074	0.008083455
9606.ENSP00000359050	0.008089422
9606.ENSP00000315397	0.008099983
9606.ENSP00000365806	0.00815072
9606.ENSP00000262406	0.008162851
9606.ENSP00000294904	0.008176832
9606.ENSP00000296444	0.008177824
9606.ENSP00000358045	0.008190717
9606.ENSP00000498382	0.008233774
9606.ENSP00000420211	0.008252437
9606.ENSP00000322775	0.008313513
9606.ENSP00000494576	0.008314052
9606.ENSP00000346103	0.008333848
9606.ENSP00000258106	0.008428381
9606.ENSP00000379201	0.008428989
9606.ENSP00000270357	0.0084840655
9606.ENSP00000334958	0.008503482
9606.ENSP00000363817	0.00852811
9606.ENSP00000426983	0.008539784
9606.ENSP00000331614	0.008555
9606.ENSP00000374377	0.008575828
9606.ENSP00000392726	0.008636153
9606.ENSP00000310260	0.008699288
9606.ENSP00000366378	0.008708389
9606.ENSP00000358107	0.008748225
9606.ENSP00000325738	0.008830845
9606.ENSP00000016171	0.008881476
9606.ENSP00000054666	0.008903277
9606.ENSP00000363162	0.008923863
9606.ENSP00000373304	0.008974192
9606.ENSP00000262426	0.00899829
9606.ENSP00000404833	0.009007108
9606.ENSP00000230461	0.009015562
9606.ENSP00000263686	0.00908431
9606.ENSP00000487363	0.009098131
9606.ENSP00000379350	0.009119075
9606.ENSP00000295645	0.009153019
9606.ENSP00000318373	0.009155976
9606.ENSP00000422176	0.0091637345
9606.ENSP00000391669	0.0091795605
9606.ENSP00000264938	0.009188935
9606.ENSP00000300873	0.009205667
9606.ENSP00000229812	0.009218602
9606.ENSP00000413150	0.009228806
9606.ENSP00000368007	0.009246702
9606.ENSP00000421380	0.00932717
9606.ENSP00000263056	0.0094225565
9606.ENSP00000354777	0.009434371
9606.ENSP00000358983	0.009449263
9606.ENSP00000387146	0.00946834
9606.ENSP00000369863	0.00946984
9606.ENSP00000244519	0.009479985
9606.ENSP00000395983	0.009481165
9606.ENSP00000239882	0.009497559
9606.ENSP00000385814	0.009524173
9606.ENSP00000265165	0.009531339
9606.ENSP00000477907	0.009533236
9606.ENSP00000411418	0.009549156
9606.ENSP00000362894	0.009598793
9606.ENSP00000494162	0.009636499
9606.ENSP00000226574	0.009651512
9606.ENSP00000219255	0.009654224
9606.ENSP00000356230	0.009661812
9606.ENSP00000313670	0.009664053
9606.ENSP00000357844	0.009706696
9606.ENSP00000239165	0.009714281
9606.ENSP00000276241	0.0097145
9606.ENSP00000347427	0.009718667
9606.ENSP00000258416	0.009734442
9606.ENSP00000312987	0.009737076
9606.ENSP00000501277	0.009741598
9606.ENSP00000482607	0.009746769
9606.ENSP00000428056	0.009762668
9606.ENSP00000344242	0.009867513
9606.ENSP00000320318	0.009894809
9606.ENSP00000465685	0.009919667
9606.ENSP00000403130	0.009943556
9606.ENSP00000300113	0.00999514
9606.ENSP00000316779	0.009996404
9606.ENSP00000396467	0.010009807
9606.ENSP00000239144	0.010023562
9606.ENSP00000359507	0.010062123
9606.ENSP00000426455	0.010131552
9606.ENSP00000398131	0.010175541
9606.ENSP00000228682	0.0102075385
9606.ENSP00000220966	0.010226149
9606.ENSP00000330753	0.010235327
9606.ENSP00000310226	0.01023883
9606.ENSP00000380855	0.010245324
9606.ENSP00000264218	0.010257453
9606.ENSP00000352288	0.010296662
9606.ENSP00000244537	0.010351006
9606.ENSP00000313603	0.0103539135
9606.ENSP00000295225	0.010396526
9606.ENSP00000369009	0.010401
9606.ENSP00000216160	0.010428486
9606.ENSP00000378687	0.01044346
9606.ENSP00000349365	0.0104572065
9606.ENSP00000333685	0.010574369
9606.ENSP00000418669	0.010664809
9606.ENSP00000384849	0.010686537
9606.ENSP00000270172	0.01076092
9606.ENSP00000494147	0.010766301
9606.ENSP00000456480	0.010839836
9606.ENSP00000498136	0.01084458
9606.ENSP00000342411	0.010853603
9606.ENSP00000358238	0.010887116
9606.ENSP00000494260	0.010913493
9606.ENSP00000343190	0.01094666
9606.ENSP00000265825	0.010987583
9606.ENSP00000299335	0.011007052
9606.ENSP00000288025	0.011024
9606.ENSP00000282388	0.011098085
9606.ENSP00000313967	0.01112845
9606.ENSP00000326411	0.011146266
9606.ENSP00000397312	0.011178542
9606.ENSP00000304689	0.011215157
9606.ENSP00000244513	0.011232652
9606.ENSP00000362057	0.011256
9606.ENSP00000431603	0.011285422
9606.ENSP00000428646	0.011313041
9606.ENSP00000307975	0.011320407
9606.ENSP00000362863	0.011361199
9606.ENSP00000308236	0.011368234
9606.ENSP00000346829	0.011387938
9606.ENSP00000351157	0.011389283
9606.ENSP00000493419	0.011402401
9606.ENSP00000351589	0.011562765
9606.ENSP00000291386	0.011600641
9606.ENSP00000343952	0.0116055645
9606.ENSP00000363970	0.011646737
9606.ENSP00000244289	0.011685963
9606.ENSP00000398610	0.01184428
9606.ENSP00000274938	0.011845703
9606.ENSP00000376647	0.011848232
9606.ENSP00000376213	0.01189078
9606.ENSP00000468678	0.011905863
9606.ENSP00000393161	0.011925289
9606.ENSP00000282728	0.011966348
9606.ENSP00000225655	0.012041699
9606.ENSP00000311760	0.012134354
9606.ENSP00000419266	0.012138696
9606.ENSP00000341905	0.012154216
9606.ENSP00000346155	0.01216748
9606.ENSP00000325638	0.012176545
9606.ENSP00000312299	0.012217
9606.ENSP00000356694	0.012251581
9606.ENSP00000405620	0.012255226
9606.ENSP00000262648	0.012259
9606.ENSP00000378563	0.012331742
9606.ENSP00000356251	0.0123396795
9606.ENSP00000356920	0.012392733
9606.ENSP00000377384	0.0124158235
9606.ENSP00000361980	0.012488306
9606.ENSP00000354649	0.012505
9606.ENSP00000359539	0.012552412
9606.ENSP00000499238	0.012600092
9606.ENSP00000244576	0.012603686
9606.ENSP00000364883	0.01261745
9606.ENSP00000378488	0.012628967
9606.ENSP00000462154	0.012636808
9606.ENSP00000321927	0.01263715
9606.ENSP00000263593	0.012671848
9606.ENSP00000331602	0.012695238
9606.ENSP00000326244	0.012699773
9606.ENSP00000384615	0.012700059
9606.ENSP00000417183	0.012725781
9606.ENSP00000315379	0.012785728
9606.ENSP00000261769	0.012882253
9606.ENSP00000266646	0.012895732
9606.ENSP00000383911	0.012900151
9606.ENSP00000355361	0.012914628
9606.ENSP00000266551	0.012928497
9606.ENSP00000411719	0.012951969
9606.ENSP00000434056	0.01297101
9606.ENSP00000359424	0.012995139
9606.ENSP00000340330	0.013060496
9606.ENSP00000459533	0.0130710965
9606.ENSP00000436455	0.013087232
9606.ENSP00000387091	0.013115448
9606.ENSP00000337386	0.013123594
9606.ENSP00000222573	0.013154862
9606.ENSP00000385828	0.013165135
9606.ENSP00000376306	0.0131753925
9606.ENSP00000289473	0.013176876
9606.ENSP00000382815	0.013182077
9606.ENSP00000384117	0.013199463
9606.ENSP00000225698	0.013202553
9606.ENSP00000500934	0.0132134035
9606.ENSP00000332111	0.013261339
9606.ENSP00000248901	0.01330709
9606.ENSP00000316454	0.013319107
9606.ENSP00000481646	0.013395564
9606.ENSP00000290429	0.013443532
9606.ENSP00000367013	0.013453948
9606.ENSP00000252602	0.013456686
9606.ENSP00000293756	0.013468642
9606.ENSP00000490240	0.013522241
9606.ENSP00000368880	0.013551662
9606.ENSP00000365503	0.013575593
9606.ENSP00000260386	0.013647596
9606.ENSP00000363746	0.013648007
9606.ENSP00000497691	0.013697648
9606.ENSP00000385216	0.013725668
9606.ENSP00000385887	0.013727058
9606.ENSP00000482968	0.013732828
9606.ENSP00000337040	0.013736689
9606.ENSP00000377123	0.013803308
9606.ENSP00000274181	0.013843204
9606.ENSP00000293330	0.01384992
9606.ENSP00000359305	0.013859636
9606.ENSP00000442788	0.013873004
9606.ENSP00000358060	0.013891969
9606.ENSP00000317473	0.0139128035
9606.ENSP00000296028	0.013990153
9606.ENSP00000483117	0.013994782
9606.ENSP00000485010	0.013997494
9606.ENSP00000358312	0.014072413
9606.ENSP00000343515	0.014096195
9606.ENSP00000355657	0.014128532
9606.ENSP00000493302	0.014139983
9606.ENSP00000254942	0.014153856
9606.ENSP00000296027	0.014190673
9606.ENSP00000380746	0.014228365
9606.ENSP00000304783	0.014234987
9606.ENSP00000234371	0.014268663
9606.ENSP00000259874	0.01426898
9606.ENSP00000483523	0.014278486
9606.ENSP00000315081	0.014306497
9606.ENSP00000323821	0.014349458
9606.ENSP00000482030	0.014362206
9606.ENSP00000485614	0.014381205
9606.ENSP00000254950	0.014399515
9606.ENSP00000385169	0.014450565
9606.ENSP00000355979	0.0144749405
9606.ENSP00000378972	0.014475384
9606.ENSP00000223795	0.014518331
9606.ENSP00000444810	0.014536998
9606.ENSP00000232766	0.014605037
9606.ENSP00000370125	0.014614607
9606.ENSP00000335632	0.01463982
9606.ENSP00000310003	0.014650912
9606.ENSP00000384527	0.014653004
9606.ENSP00000382239	0.014661519
9606.ENSP00000254480	0.014685203
9606.ENSP00000334798	0.014819038
9606.ENSP00000288680	0.014847068
9606.ENSP00000338533	0.014910953
9606.ENSP00000373244	0.014929515
9606.ENSP00000251864	0.014939128
9606.ENSP00000383690	0.0149984425
9606.ENSP00000320324	0.015032503
9606.ENSP00000363787	0.015053045
9606.ENSP00000272395	0.015089043
9606.ENSP00000270233	0.015108184
9606.ENSP00000354201	0.015134595
9606.ENSP00000270077	0.015142974
9606.ENSP00000265340	0.01517289
9606.ENSP00000402849	0.015176152
9606.ENSP00000386239	0.01517676
9606.ENSP00000348459	0.015225113
9606.ENSP00000310842	0.0152725
9606.ENSP00000302537	0.015281675
9606.ENSP00000199447	0.015300149
9606.ENSP00000396755	0.015303058
9606.ENSP00000339479	0.015325254
9606.ENSP00000355387	0.01543007
9606.ENSP00000352069	0.015448928
9606.ENSP00000273695	0.015626907
9606.ENSP00000264645	0.01563607
9606.ENSP00000345629	0.01564
9606.ENSP00000333942	0.01567489
9606.ENSP00000296754	0.015725069
9606.ENSP00000326570	0.015753804
9606.ENSP00000329102	0.015763182
9606.ENSP00000306275	0.015766768
9606.ENSP00000327611	0.015777247
9606.ENSP00000304802	0.015787603
9606.ENSP00000260361	0.015904706
9606.ENSP00000219334	0.015926827
9606.ENSP00000482218	0.015939998
9606.ENSP00000266031	0.015944531
9606.ENSP00000380023	0.015946973
9606.ENSP00000353537	0.0159682
9606.ENSP00000486891	0.01599509
9606.ENSP00000292609	0.0160858
9606.ENSP00000301364	0.0161098
9606.ENSP00000267953	0.016150618
9606.ENSP00000359224	0.016167577
9606.ENSP00000361467	0.01623873
9606.ENSP00000358902	0.016241442
9606.ENSP00000293760	0.016262848
9606.ENSP00000412150	0.016285012
9606.ENSP00000337226	0.016316045
9606.ENSP00000321703	0.016321557
9606.ENSP00000355077	0.016336536
9606.ENSP00000303549	0.016357
9606.ENSP00000407112	0.016373437
9606.ENSP00000360998	0.016382232
9606.ENSP00000357545	0.016390326
9606.ENSP00000297788	0.016395323
9606.ENSP00000372649	0.016428074
9606.ENSP00000296029	0.016470112
9606.ENSP00000243903	0.016532581
9606.ENSP00000384126	0.016566632
9606.ENSP00000295208	0.016670035
9606.ENSP00000463058	0.01668339
9606.ENSP00000358862	0.016689993
9606.ENSP00000347648	0.016729403
9606.ENSP00000349595	0.016730063
9606.ENSP00000296149	0.016735356
9606.ENSP00000221327	0.016750097
9606.ENSP00000366618	0.016773263
9606.ENSP00000381302	0.016823461
9606.ENSP00000333212	0.016846841
9606.ENSP00000379003	0.016938658
9606.ENSP00000274695	0.016939918
9606.ENSP00000358307	0.016955052
9606.ENSP00000364864	0.016957527
9606.ENSP00000240423	0.016997553
9606.ENSP00000416534	0.016998949
9606.ENSP00000248071	0.017013658
9606.ENSP00000352252	0.017019397
9606.ENSP00000287996	0.017085627
9606.ENSP00000386520	0.017104711
9606.ENSP00000378958	0.017150382
9606.ENSP00000320508	0.017164445
9606.ENSP00000367384	0.017196
9606.ENSP00000269466	0.017324267
9606.ENSP00000357810	0.017333543
9606.ENSP00000253794	0.017371923
9606.ENSP00000291574	0.017485516
9606.ENSP00000219345	0.017492192
9606.ENSP00000235307	0.017518379
9606.ENSP00000303366	0.01752952
9606.ENSP00000384894	0.017622467
9606.ENSP00000309430	0.01764344
9606.ENSP00000371347	0.017718676
9606.ENSP00000264638	0.017751772
9606.ENSP00000080059	0.017752273
9606.ENSP00000261520	0.017762909
9606.ENSP00000321853	0.017803598
9606.ENSP00000200457	0.01785677
9606.ENSP00000347032	0.017879214
9606.ENSP00000356599	0.01791337
9606.ENSP00000188790	0.017920157
9606.ENSP00000357127	0.01800128
9606.ENSP00000386229	0.018022763
9606.ENSP00000220597	0.018030854
9606.ENSP00000356107	0.018036723
9606.ENSP00000484175	0.018103367
9606.ENSP00000337128	0.01810569
9606.ENSP00000289371	0.018124549
9606.ENSP00000311122	0.018241083
9606.ENSP00000257600	0.018311927
9606.ENSP00000495424	0.018363435
9606.ENSP00000359398	0.018447278
9606.ENSP00000464443	0.018487882
9606.ENSP00000405899	0.01853244
9606.ENSP00000384484	0.018579904
9606.ENSP00000377060	0.018626744
9606.ENSP00000378710	0.018662857
9606.ENSP00000358903	0.018670755
9606.ENSP00000336724	0.018697694
9606.ENSP00000342793	0.018698612
9606.ENSP00000410715	0.018700497
9606.ENSP00000349971	0.018757043
9606.ENSP00000313803	0.018816872
9606.ENSP00000417061	0.018842638
9606.ENSP00000329214	0.018891916
9606.ENSP00000259371	0.018921645
9606.ENSP00000246657	0.018970419
9606.ENSP00000356218	0.018981751
9606.ENSP00000414321	0.019005006
9606.ENSP00000498466	0.019029988
9606.ENSP00000353343	0.019033035
9606.ENSP00000495247	0.019068213
9606.ENSP00000479735	0.019203875
9606.ENSP00000500237	0.019233247
9606.ENSP00000364839	0.01923839
9606.ENSP00000356917	0.019262297
9606.ENSP00000385706	0.019294089
9606.ENSP00000342331	0.019324653
9606.ENSP00000375892	0.01933904
9606.ENSP00000433760	0.019341415
9606.ENSP00000458791	0.019387506
9606.ENSP00000282670	0.019396555
9606.ENSP00000274849	0.019445958
9606.ENSP00000381498	0.019449903
9606.ENSP00000292779	0.019462973
9606.ENSP00000351314	0.019475192
9606.ENSP00000294507	0.019514766
9606.ENSP00000345206	0.019519271
9606.ENSP00000203407	0.019547988
9606.ENSP00000246912	0.019563176
9606.ENSP00000355658	0.019579291
9606.ENSP00000383784	0.01963191
9606.ENSP00000418287	0.019659862
9606.ENSP00000316786	0.019674568
9606.ENSP00000476136	0.019678604
9606.ENSP00000320663	0.019725572
9606.ENSP00000358894	0.019741738
9606.ENSP00000455785	0.019756434
9606.ENSP00000290949	0.01976948
9606.ENSP00000308219	0.019771963
9606.ENSP00000375777	0.019777786
9606.ENSP00000357342	0.019785358
9606.ENSP00000301831	0.0198863
9606.ENSP00000297145	0.01994738
9606.ENSP00000386759	0.019963954
9606.ENSP00000458954	0.019974532
9606.ENSP00000347802	0.02003786
9606.ENSP00000441000	0.020059364
9606.ENSP00000395738	0.020098597
9606.ENSP00000274532	0.020114709
9606.ENSP00000360918	0.020154737
9606.ENSP00000493263	0.020172512
9606.ENSP00000305675	0.020175096
9606.ENSP00000463752	0.020231338
9606.ENSP00000283882	0.020231977
9606.ENSP00000341815	0.020256694
9606.ENSP00000361855	0.020283377
9606.ENSP00000261778	0.020327162
9606.ENSP00000297494	0.020387942
9606.ENSP00000383901	0.020423524
9606.ENSP00000310573	0.020487586
9606.ENSP00000355306	0.020509109
9606.ENSP00000411532	0.020542167
9606.ENSP00000472530	0.020569
9606.ENSP00000354972	0.020675426
9606.ENSP00000225929	0.020730227
9606.ENSP00000360944	0.020732779
9606.ENSP00000206020	0.020757014
9606.ENSP00000361995	0.020789405
9606.ENSP00000357769	0.020818945
9606.ENSP00000353639	0.020821072
9606.ENSP00000327246	0.020858461
9606.ENSP00000460823	0.020885885
9606.ENSP00000471896	0.020893872
9606.ENSP00000417196	0.02090735
9606.ENSP00000336661	0.02094735
9606.ENSP00000356746	0.0209622
9606.ENSP00000328335	0.020969
9606.ENSP00000457230	0.021012088
9606.ENSP00000480421	0.021027599
9606.ENSP00000420200	0.021046089
9606.ENSP00000264917	0.02105514
9606.ENSP00000349351	0.02107065
9606.ENSP00000298910	0.021093292
9606.ENSP00000363593	0.021192979
9606.ENSP00000351789	0.021272385
9606.ENSP00000325296	0.021291709
9606.ENSP00000250615	0.021315586
9606.ENSP00000477870	0.021364097
9606.ENSP00000325002	0.021364778
9606.ENSP00000415243	0.021447958
9606.ENSP00000384823	0.021449616
9606.ENSP00000484824	0.021518381
9606.ENSP00000312999	0.021530641
9606.ENSP00000420306	0.021613132
9606.ENSP00000252797	0.021628043
9606.ENSP00000407067	0.021662792
9606.ENSP00000419975	0.02167022
9606.ENSP00000433071	0.021672321
9606.ENSP00000391209	0.021686701
9606.ENSP00000458537	0.02172206
9606.ENSP00000397133	0.021730239
9606.ENSP00000355237	0.021874988
9606.ENSP00000343428	0.021886935
9606.ENSP00000483537	0.02191782
9606.ENSP00000291688	0.021974398
9606.ENSP00000361331	0.022051021
9606.ENSP00000476140	0.022095062
9606.ENSP00000247706	0.022103876
9606.ENSP00000354929	0.02211824
9606.ENSP00000361668	0.022133322
9606.ENSP00000376911	0.022189701
9606.ENSP00000410964	0.022244195
9606.ENSP00000265727	0.022249704
9606.ENSP00000384830	0.022285013
9606.ENSP00000403768	0.022385731
9606.ENSP00000377796	0.022407902
9606.ENSP00000373413	0.022423284
9606.ENSP00000460871	0.022428323
9606.ENSP00000341843	0.022429397
9606.ENSP00000219431	0.022557124
9606.ENSP00000243997	0.022560755
9606.ENSP00000264773	0.022570902
9606.ENSP00000444688	0.022572303
9606.ENSP00000383682	0.02258
9606.ENSP00000277746	0.022582881
9606.ENSP00000345708	0.022607818
9606.ENSP00000313079	0.0226214
9606.ENSP00000437256	0.022687497
9606.ENSP00000286355	0.02269354
9606.ENSP00000309439	0.02276868
9606.ENSP00000378577	0.022829613
9606.ENSP00000383900	0.022846902
9606.ENSP00000442157	0.022849344
9606.ENSP00000360076	0.02293453
9606.ENSP00000230301	0.02296479
9606.ENSP00000216106	0.023019034
9606.ENSP00000444433	0.023023464
9606.ENSP00000252825	0.023077985
9606.ENSP00000367806	0.023097562
9606.ENSP00000271636	0.023109246
9606.ENSP00000365596	0.023113051
9606.ENSP00000262809	0.023123903
9606.ENSP00000243878	0.023134878
9606.ENSP00000339030	0.023135647
9606.ENSP00000350934	0.023179065
9606.ENSP00000485129	0.02333
9606.ENSP00000358064	0.023330053
9606.ENSP00000263370	0.023340518
9606.ENSP00000450114	0.023392143
9606.ENSP00000261313	0.02341424
9606.ENSP00000481937	0.023473594
9606.ENSP00000263629	0.023480369
9606.ENSP00000260045	0.02349293
9606.ENSP00000308716	0.023500545
9606.ENSP00000164133	0.023643844
9606.ENSP00000349503	0.023685277
9606.ENSP00000271732	0.023693018
9606.ENSP00000310880	0.023713192
9606.ENSP00000308970	0.023808235
9606.ENSP00000360540	0.02381713
9606.ENSP00000398637	0.023901
9606.ENSP00000409952	0.023903795
9606.ENSP00000356256	0.023938922
9606.ENSP00000386593	0.02395707
9606.ENSP00000386190	0.023957921
9606.ENSP00000357360	0.023969606
9606.ENSP00000270538	0.024045844
9606.ENSP00000374237	0.02412907
9606.ENSP00000356105	0.02416464
9606.ENSP00000363921	0.02417397
9606.ENSP00000463159	0.024183372
9606.ENSP00000367991	0.024248686
9606.ENSP00000310801	0.02430881
9606.ENSP00000353785	0.024390245
9606.ENSP00000331983	0.024488019
9606.ENSP00000365301	0.024508601
9606.ENSP00000393183	0.024525624
9606.ENSP00000369274	0.024615
9606.ENSP00000386186	0.024678277
9606.ENSP00000364220	0.024731586
9606.ENSP00000349596	0.024753226
9606.ENSP00000378992	0.024758274
9606.ENSP00000259569	0.024795918
9606.ENSP00000332656	0.024851494
9606.ENSP00000356121	0.024926372
9606.ENSP00000368538	0.02493401
9606.ENSP00000384364	0.024935402
9606.ENSP00000358896	0.025005864
9606.ENSP00000292586	0.025016356
9606.ENSP00000352626	0.025056055
9606.ENSP00000477878	0.025066806
9606.ENSP00000359799	0.025142888
9606.ENSP00000318318	0.025149481
9606.ENSP00000262316	0.025197826
9606.ENSP00000414521	0.025252
9606.ENSP00000357842	0.025272334
9606.ENSP00000485512	0.025310146
9606.ENSP00000480680	0.025383614
9606.ENSP00000312158	0.025386693
9606.ENSP00000407545	0.02542901
9606.ENSP00000258439	0.0254511
9606.ENSP00000415056	0.025457222
9606.ENSP00000192788	0.025488237
9606.ENSP00000336587	0.025498493
9606.ENSP00000497737	0.025509002
9606.ENSP00000423505	0.025603382
9606.ENSP00000330074	0.025659805
9606.ENSP00000226225	0.025753947
9606.ENSP00000264933	0.025767822
9606.ENSP00000493217	0.02576791
9606.ENSP00000240328	0.025800161
9606.ENSP00000264377	0.02582954
9606.ENSP00000294638	0.025832618
9606.ENSP00000234420	0.025833307
9606.ENSP00000389095	0.025844192
9606.ENSP00000301455	0.025920734
9606.ENSP00000322898	0.026063418
9606.ENSP00000362413	0.026065
9606.ENSP00000339566	0.0260703
9606.ENSP00000343171	0.02608827
9606.ENSP00000384334	0.026091754
9606.ENSP00000464814	0.02611627
9606.ENSP00000222008	0.026130546
9606.ENSP00000354932	0.026141265
9606.ENSP00000301691	0.026145142
9606.ENSP00000276127	0.026228
9606.ENSP00000263636	0.026235746
9606.ENSP00000246792	0.026237957
9606.ENSP00000303231	0.026285157
9606.ENSP00000493299	0.02629676
9606.ENSP00000341637	0.026306512
9606.ENSP00000393139	0.026345529
9606.ENSP00000489675	0.026353855
9606.ENSP00000322460	0.026376396
9606.ENSP00000262113	0.026398884
9606.ENSP00000401564	0.026494924
9606.ENSP00000224862	0.026551798
9606.ENSP00000384966	0.02656452
9606.ENSP00000288912	0.02657489
9606.ENSP00000384881	0.026634004
9606.ENSP00000265171	0.026654791
9606.ENSP00000313419	0.026708143
9606.ENSP00000483489	0.026809614
9606.ENSP00000497585	0.026862487
9606.ENSP00000384273	0.026887158
9606.ENSP00000358999	0.026899
9606.ENSP00000264935	0.026931927
9606.ENSP00000223136	0.026948368
9606.ENSP00000246186	0.026973339
9606.ENSP00000244051	0.026987853
9606.ENSP00000355064	0.027015287
9606.ENSP00000279024	0.02701845
9606.ENSP00000386118	0.027063083
9606.ENSP00000305892	0.027082596
9606.ENSP00000251768	0.02708646
9606.ENSP00000380837	0.02710693
